customer_id,customer_name,segment,region,industry,acquisition_cohort_month,platformized_flag,platformization_date,source,organic_inorganic
12799,ORG-012799,Strategic-Global,Americas,Financial Services,2023-03,False,,organic,organic
12800,ORG-012800,SMB,Americas,Retail,2023-03,False,,organic,organic
12801,ORG-012801,Strategic-Global,Americas,Energy/Utilities,2023-03,False,,organic,organic
12802,ORG-012802,SMB,Americas,Retail,2023-03,False,,organic,organic
12803,ORG-012803,Commercial,EMEA,Technology,2023-03,False,,organic,organic
12804,ORG-012804,Commercial,Americas,Energy/Utilities,2023-03,False,,organic,organic
12805,ORG-012805,SMB,Americas,Financial Services,2023-03,False,,organic,organic
12806,ORG-012806,SMB,Americas,Healthcare,2023-03,False,,organic,organic
12807,ORG-012807,SMB,APAC,Technology,2023-03,False,,organic,organic
12808,ORG-012808,SMB,EMEA,Telecom,2023-03,False,,organic,organic
12809,ORG-012809,Strategic-Global,Americas,Energy/Utilities,2023-03,False,,organic,organic
12810,ORG-012810,SMB,Americas,Technology,2023-03,False,,organic,organic
12811,ORG-012811,Commercial,Americas,Retail,2023-03,False,,organic,organic
12812,ORG-012812,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
12813,ORG-012813,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
12814,ORG-012814,SMB,Americas,Retail,2023-03,False,,organic,organic
12815,ORG-012815,SMB,Americas,Financial Services,2023-03,False,,organic,organic
12816,ORG-012816,SMB,APAC,Financial Services,2023-03,False,,organic,organic
12817,ORG-012817,Strategic-Global,Americas,Technology,2023-03,False,,organic,organic
12818,ORG-012818,SMB,EMEA,Manufacturing,2023-03,True,2024-08,organic,organic
12819,ORG-012819,SMB,Americas,Retail,2023-03,False,,organic,organic
12820,ORG-012820,SMB,EMEA,Technology,2023-03,False,,organic,organic
12821,ORG-012821,Commercial,Americas,Manufacturing,2023-03,False,,organic,organic
12822,ORG-012822,SMB,EMEA,Technology,2023-03,False,,organic,organic
12823,ORG-012823,Commercial,EMEA,Financial Services,2023-03,False,,organic,organic
12824,ORG-012824,SMB,Americas,Financial Services,2023-03,False,,organic,organic
12825,ORG-012825,SMB,JAPAC,Technology,2023-03,False,,organic,organic
12826,ORG-012826,Commercial,Americas,Manufacturing,2023-03,False,,organic,organic
12827,ORG-012827,SMB,APAC,Healthcare,2023-03,False,,organic,organic
12828,ORG-012828,SMB,Americas,Retail,2023-03,False,,organic,organic
12829,ORG-012829,Commercial,Americas,Technology,2023-03,False,,organic,organic
12830,ORG-012830,Enterprise,Americas,Manufacturing,2023-03,False,,organic,organic
12831,ORG-012831,Commercial,EMEA,Financial Services,2023-03,False,,organic,organic
12832,ORG-012832,Commercial,APAC,Energy/Utilities,2023-03,False,,organic,organic
12833,ORG-012833,Commercial,EMEA,Telecom,2023-03,False,,organic,organic
12834,ORG-012834,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12835,ORG-012835,SMB,APAC,Technology,2023-03,False,,organic,organic
12836,ORG-012836,Strategic-Global,EMEA,Healthcare,2023-03,False,,organic,organic
12837,ORG-012837,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
12838,ORG-012838,SMB,Americas,Healthcare,2023-03,False,,organic,organic
12839,ORG-012839,Commercial,EMEA,Telecom,2023-03,False,,organic,organic
12840,ORG-012840,SMB,JAPAC,Retail,2023-03,False,,organic,organic
12841,ORG-012841,SMB,EMEA,Telecom,2023-03,True,2025-08,organic,organic
12842,ORG-012842,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
12843,ORG-012843,SMB,Americas,Public Sector,2023-03,False,,organic,organic
12844,ORG-012844,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12845,ORG-012845,Commercial,Americas,Public Sector,2023-03,True,2024-05,organic,organic
12846,ORG-012846,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12847,ORG-012847,Enterprise,Americas,Financial Services,2023-03,False,,organic,organic
12848,ORG-012848,SMB,EMEA,Healthcare,2023-03,False,,organic,organic
12849,ORG-012849,SMB,APAC,Financial Services,2023-03,False,,organic,organic
12850,ORG-012850,SMB,Americas,Telecom,2023-03,False,,organic,organic
12851,ORG-012851,SMB,Americas,Technology,2023-03,False,,organic,organic
12852,ORG-012852,SMB,Americas,Financial Services,2023-03,False,,organic,organic
12853,ORG-012853,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
12854,ORG-012854,Commercial,Americas,Technology,2023-03,False,,organic,organic
12855,ORG-012855,Commercial,Americas,Energy/Utilities,2023-03,False,,organic,organic
12856,ORG-012856,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12857,ORG-012857,Commercial,Americas,Retail,2023-03,False,,organic,organic
12858,ORG-012858,SMB,Americas,Manufacturing,2023-03,False,,organic,organic
12859,ORG-012859,Enterprise,EMEA,Retail,2023-03,False,,organic,organic
12860,ORG-012860,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
12861,ORG-012861,SMB,EMEA,Retail,2023-03,False,,organic,organic
12862,ORG-012862,SMB,Americas,Technology,2023-03,False,,organic,organic
12863,ORG-012863,SMB,Americas,Technology,2023-03,False,,organic,organic
12864,ORG-012864,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
12865,ORG-012865,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12866,ORG-012866,Commercial,EMEA,Healthcare,2023-03,False,,organic,organic
12867,ORG-012867,SMB,Americas,Retail,2023-03,False,,organic,organic
12868,ORG-012868,SMB,Americas,Healthcare,2023-03,False,,organic,organic
12869,ORG-012869,Enterprise,EMEA,Manufacturing,2023-03,False,,organic,organic
12870,ORG-012870,Strategic-Global,Americas,Telecom,2023-03,False,,organic,organic
12871,ORG-012871,Enterprise,Americas,Technology,2023-03,False,,organic,organic
12872,ORG-012872,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12873,ORG-012873,SMB,EMEA,Manufacturing,2023-03,False,,organic,organic
12874,ORG-012874,SMB,EMEA,Energy/Utilities,2023-03,False,,organic,organic
12875,ORG-012875,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
12876,ORG-012876,SMB,JAPAC,Energy/Utilities,2023-03,False,,organic,organic
12877,ORG-012877,SMB,Americas,Telecom,2023-03,False,,organic,organic
12878,ORG-012878,Strategic-Global,Americas,Technology,2023-03,False,,organic,organic
12879,ORG-012879,SMB,APAC,Manufacturing,2023-03,False,,organic,organic
12880,ORG-012880,Commercial,APAC,Healthcare,2023-03,False,,organic,organic
12881,ORG-012881,SMB,APAC,Public Sector,2023-03,False,,organic,organic
12882,ORG-012882,SMB,APAC,Energy/Utilities,2023-03,False,,organic,organic
12883,ORG-012883,Strategic-Global,JAPAC,Financial Services,2023-03,False,,organic,organic
12884,ORG-012884,Commercial,APAC,Financial Services,2023-03,False,,organic,organic
12885,ORG-012885,Commercial,EMEA,Manufacturing,2023-03,False,,organic,organic
12886,ORG-012886,Enterprise,Americas,Public Sector,2023-03,False,,organic,organic
12887,ORG-012887,Commercial,EMEA,Public Sector,2023-03,False,,organic,organic
12888,ORG-012888,SMB,Americas,Public Sector,2023-03,False,,organic,organic
12889,ORG-012889,Commercial,Americas,Technology,2023-03,False,,organic,organic
12890,ORG-012890,SMB,Americas,Telecom,2023-03,False,,organic,organic
12891,ORG-012891,Commercial,EMEA,Financial Services,2023-03,False,,organic,organic
12892,ORG-012892,Commercial,JAPAC,Financial Services,2023-03,False,,organic,organic
12893,ORG-012893,Commercial,Americas,Retail,2023-03,False,,organic,organic
12894,ORG-012894,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
12895,ORG-012895,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
12896,ORG-012896,Commercial,EMEA,Manufacturing,2023-03,False,,organic,organic
12897,ORG-012897,SMB,APAC,Retail,2023-03,False,,organic,organic
12898,ORG-012898,Enterprise,Americas,Public Sector,2023-03,False,,organic,organic
12899,ORG-012899,SMB,Americas,Manufacturing,2023-03,False,,organic,organic
12900,ORG-012900,SMB,Americas,Technology,2023-03,False,,organic,organic
12901,ORG-012901,Commercial,Americas,Retail,2023-03,True,2025-08,organic,organic
12902,ORG-012902,Strategic-Global,Americas,Manufacturing,2023-03,False,,organic,organic
12903,ORG-012903,SMB,Americas,Healthcare,2023-03,True,2024-05,organic,organic
12904,ORG-012904,Enterprise,Americas,Technology,2023-03,True,2025-08,organic,organic
12905,ORG-012905,SMB,Americas,Telecom,2023-03,False,,organic,organic
12906,ORG-012906,SMB,Americas,Retail,2023-03,False,,organic,organic
12907,ORG-012907,Enterprise,APAC,Financial Services,2023-03,False,,organic,organic
12908,ORG-012908,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
12909,ORG-012909,Enterprise,Americas,Technology,2023-03,False,,organic,organic
12910,ORG-012910,Enterprise,APAC,Healthcare,2023-03,False,,organic,organic
12911,ORG-012911,Commercial,JAPAC,Retail,2023-03,False,,organic,organic
12912,ORG-012912,SMB,Americas,Technology,2023-03,False,,organic,organic
12913,ORG-012913,SMB,Americas,Financial Services,2023-03,False,,organic,organic
12914,ORG-012914,Commercial,EMEA,Healthcare,2023-03,False,,organic,organic
12915,ORG-012915,SMB,Americas,Telecom,2023-03,False,,organic,organic
12916,ORG-012916,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
12917,ORG-012917,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
12918,ORG-012918,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
12919,ORG-012919,Commercial,APAC,Retail,2023-03,False,,organic,organic
12920,ORG-012920,SMB,JAPAC,Manufacturing,2023-03,False,,organic,organic
12921,ORG-012921,SMB,EMEA,Energy/Utilities,2023-03,False,,organic,organic
12922,ORG-012922,SMB,EMEA,Energy/Utilities,2023-03,False,,organic,organic
12923,ORG-012923,Commercial,APAC,Energy/Utilities,2023-03,False,,organic,organic
12924,ORG-012924,Enterprise,Americas,Technology,2023-03,False,,organic,organic
12925,ORG-012925,Enterprise,Americas,Healthcare,2023-03,False,,organic,organic
12926,ORG-012926,SMB,EMEA,Public Sector,2023-03,False,,organic,organic
12927,ORG-012927,Commercial,Americas,Manufacturing,2023-03,False,,organic,organic
12928,ORG-012928,SMB,EMEA,Healthcare,2023-03,False,,organic,organic
12929,ORG-012929,SMB,Americas,Technology,2023-03,False,,organic,organic
12930,ORG-012930,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12931,ORG-012931,SMB,EMEA,Technology,2023-03,False,,organic,organic
12932,ORG-012932,Commercial,EMEA,Public Sector,2023-03,False,,organic,organic
12933,ORG-012933,Commercial,Americas,Financial Services,2023-03,False,,organic,organic
12934,ORG-012934,SMB,Americas,Technology,2023-03,False,,organic,organic
12935,ORG-012935,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
12936,ORG-012936,SMB,EMEA,Manufacturing,2023-03,False,,organic,organic
12937,ORG-012937,Enterprise,APAC,Public Sector,2023-03,False,,organic,organic
12938,ORG-012938,Enterprise,Americas,Retail,2023-03,False,,organic,organic
12939,ORG-012939,SMB,Americas,Manufacturing,2023-03,False,,organic,organic
12940,ORG-012940,SMB,APAC,Technology,2023-03,False,,organic,organic
12941,ORG-012941,Commercial,EMEA,Public Sector,2023-03,False,,organic,organic
12942,ORG-012942,SMB,APAC,Healthcare,2023-03,False,,organic,organic
12943,ORG-012943,Commercial,Americas,Financial Services,2023-03,False,,organic,organic
12944,ORG-012944,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
12945,ORG-012945,Enterprise,Americas,Technology,2023-03,False,,organic,organic
12946,ORG-012946,SMB,EMEA,Public Sector,2023-03,False,,organic,organic
12947,ORG-012947,Commercial,EMEA,Manufacturing,2023-03,False,,organic,organic
12948,ORG-012948,Commercial,Americas,Manufacturing,2023-03,False,,organic,organic
12949,ORG-012949,SMB,JAPAC,Telecom,2023-03,False,,organic,organic
12950,ORG-012950,SMB,EMEA,Retail,2023-03,False,,organic,organic
12951,ORG-012951,SMB,APAC,Telecom,2023-03,True,2024-11,organic,organic
12952,ORG-012952,SMB,APAC,Energy/Utilities,2023-03,False,,organic,organic
12953,ORG-012953,Commercial,EMEA,Telecom,2023-03,False,,organic,organic
12954,ORG-012954,SMB,Americas,Healthcare,2023-03,False,,organic,organic
12955,ORG-012955,SMB,Americas,Technology,2023-03,False,,organic,organic
12956,ORG-012956,Commercial,Americas,Financial Services,2023-03,True,2024-11,organic,organic
12957,ORG-012957,SMB,Americas,Healthcare,2023-03,False,,organic,organic
12958,ORG-012958,SMB,Americas,Financial Services,2023-03,False,,organic,organic
12959,ORG-012959,Commercial,Americas,Financial Services,2023-03,True,2024-05,organic,organic
12960,ORG-012960,Commercial,Americas,Technology,2023-03,False,,organic,organic
12961,ORG-012961,Commercial,Americas,Financial Services,2023-03,False,,organic,organic
12962,ORG-012962,SMB,Americas,Telecom,2023-03,False,,organic,organic
12963,ORG-012963,SMB,Americas,Financial Services,2023-03,False,,organic,organic
12964,ORG-012964,SMB,Americas,Retail,2023-03,False,,organic,organic
12965,ORG-012965,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
12966,ORG-012966,Commercial,JAPAC,Public Sector,2023-03,False,,organic,organic
12967,ORG-012967,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
12968,ORG-012968,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12969,ORG-012969,SMB,JAPAC,Retail,2023-03,False,,organic,organic
12970,ORG-012970,SMB,Americas,Technology,2023-03,False,,organic,organic
12971,ORG-012971,Enterprise,Americas,Financial Services,2023-03,False,,organic,organic
12972,ORG-012972,Commercial,EMEA,Healthcare,2023-03,False,,organic,organic
12973,ORG-012973,SMB,Americas,Healthcare,2023-03,False,,organic,organic
12974,ORG-012974,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
12975,ORG-012975,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12976,ORG-012976,SMB,Americas,Manufacturing,2023-03,False,,organic,organic
12977,ORG-012977,SMB,Americas,Healthcare,2023-03,False,,organic,organic
12978,ORG-012978,Commercial,Americas,Manufacturing,2023-03,False,,organic,organic
12979,ORG-012979,SMB,EMEA,Energy/Utilities,2023-03,False,,organic,organic
12980,ORG-012980,Commercial,Americas,Financial Services,2023-03,True,2025-02,organic,organic
12981,ORG-012981,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
12982,ORG-012982,Enterprise,APAC,Financial Services,2023-03,False,,organic,organic
12983,ORG-012983,SMB,Americas,Financial Services,2023-03,False,,organic,organic
12984,ORG-012984,SMB,EMEA,Technology,2023-03,False,,organic,organic
12985,ORG-012985,SMB,EMEA,Healthcare,2023-03,False,,organic,organic
12986,ORG-012986,Enterprise,EMEA,Technology,2023-03,False,,organic,organic
12987,ORG-012987,SMB,JAPAC,Financial Services,2023-03,False,,organic,organic
12988,ORG-012988,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
12989,ORG-012989,SMB,APAC,Healthcare,2023-03,False,,organic,organic
12990,ORG-012990,Commercial,EMEA,Financial Services,2023-03,False,,organic,organic
12991,ORG-012991,Enterprise,APAC,Technology,2023-03,False,,organic,organic
12992,ORG-012992,SMB,EMEA,Retail,2023-03,False,,organic,organic
12993,ORG-012993,SMB,EMEA,Technology,2023-03,False,,organic,organic
12994,ORG-012994,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
12995,ORG-012995,Enterprise,Americas,Retail,2023-03,False,,organic,organic
12996,ORG-012996,Commercial,EMEA,Energy/Utilities,2023-03,False,,organic,organic
12997,ORG-012997,SMB,APAC,Telecom,2023-03,True,2025-02,organic,organic
12998,ORG-012998,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
12999,ORG-012999,Commercial,APAC,Healthcare,2023-03,False,,organic,organic
13000,ORG-013000,SMB,EMEA,Healthcare,2023-03,False,,organic,organic
13001,ORG-013001,SMB,APAC,Energy/Utilities,2023-03,False,,organic,organic
13002,ORG-013002,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13003,ORG-013003,Enterprise,APAC,Financial Services,2023-03,False,,organic,organic
13004,ORG-013004,Commercial,Americas,Technology,2023-03,False,,organic,organic
13005,ORG-013005,SMB,EMEA,Technology,2023-03,False,,organic,organic
13006,ORG-013006,SMB,Americas,Telecom,2023-03,False,,organic,organic
13007,ORG-013007,SMB,Americas,Healthcare,2023-03,True,2024-05,organic,organic
13008,ORG-013008,SMB,EMEA,Public Sector,2023-03,False,,organic,organic
13009,ORG-013009,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13010,ORG-013010,SMB,Americas,Telecom,2023-03,False,,organic,organic
13011,ORG-013011,SMB,EMEA,Telecom,2023-03,False,,organic,organic
13012,ORG-013012,SMB,EMEA,Healthcare,2023-03,True,2025-08,organic,organic
13013,ORG-013013,SMB,EMEA,Energy/Utilities,2023-03,False,,organic,organic
13014,ORG-013014,Commercial,Americas,Manufacturing,2023-03,False,,organic,organic
13015,ORG-013015,Commercial,Americas,Technology,2023-03,False,,organic,organic
13016,ORG-013016,SMB,Americas,Technology,2023-03,False,,organic,organic
13017,ORG-013017,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13018,ORG-013018,Enterprise,Americas,Technology,2023-03,False,,organic,organic
13019,ORG-013019,SMB,EMEA,Technology,2023-03,False,,organic,organic
13020,ORG-013020,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
13021,ORG-013021,SMB,EMEA,Retail,2023-03,False,,organic,organic
13022,ORG-013022,Commercial,Americas,Telecom,2023-03,False,,organic,organic
13023,ORG-013023,Commercial,Americas,Telecom,2023-03,False,,organic,organic
13024,ORG-013024,SMB,EMEA,Manufacturing,2023-03,False,,organic,organic
13025,ORG-013025,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13026,ORG-013026,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
13027,ORG-013027,Commercial,EMEA,Technology,2023-03,False,,organic,organic
13028,ORG-013028,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13029,ORG-013029,SMB,EMEA,Manufacturing,2023-03,False,,organic,organic
13030,ORG-013030,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13031,ORG-013031,Commercial,EMEA,Telecom,2023-03,False,,organic,organic
13032,ORG-013032,Commercial,Americas,Financial Services,2023-03,False,,organic,organic
13033,ORG-013033,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13034,ORG-013034,Commercial,Americas,Retail,2023-03,False,,organic,organic
13035,ORG-013035,Enterprise,APAC,Public Sector,2023-03,False,,organic,organic
13036,ORG-013036,Commercial,Americas,Technology,2023-03,True,2024-05,organic,organic
13037,ORG-013037,SMB,Americas,Retail,2023-03,False,,organic,organic
13038,ORG-013038,Enterprise,JAPAC,Manufacturing,2023-03,False,,organic,organic
13039,ORG-013039,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13040,ORG-013040,SMB,EMEA,Technology,2023-03,False,,organic,organic
13041,ORG-013041,Enterprise,EMEA,Public Sector,2023-03,False,,organic,organic
13042,ORG-013042,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13043,ORG-013043,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13044,ORG-013044,Commercial,EMEA,Public Sector,2023-03,False,,organic,organic
13045,ORG-013045,SMB,Americas,Technology,2023-03,False,,organic,organic
13046,ORG-013046,SMB,Americas,Telecom,2023-03,False,,organic,organic
13047,ORG-013047,SMB,JAPAC,Telecom,2023-03,False,,organic,organic
13048,ORG-013048,Enterprise,Americas,Healthcare,2023-03,False,,organic,organic
13049,ORG-013049,SMB,Americas,Technology,2023-03,False,,organic,organic
13050,ORG-013050,SMB,JAPAC,Telecom,2023-03,False,,organic,organic
13051,ORG-013051,Commercial,Americas,Retail,2023-03,True,2024-05,organic,organic
13052,ORG-013052,SMB,APAC,Financial Services,2023-03,False,,organic,organic
13053,ORG-013053,SMB,Americas,Telecom,2023-03,False,,organic,organic
13054,ORG-013054,SMB,Americas,Technology,2023-03,False,,organic,organic
13055,ORG-013055,Commercial,EMEA,Technology,2023-03,False,,organic,organic
13056,ORG-013056,Commercial,JAPAC,Healthcare,2023-03,False,,organic,organic
13057,ORG-013057,SMB,Americas,Technology,2023-03,False,,organic,organic
13058,ORG-013058,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
13059,ORG-013059,SMB,EMEA,Healthcare,2023-03,False,,organic,organic
13060,ORG-013060,SMB,EMEA,Telecom,2023-03,False,,organic,organic
13061,ORG-013061,Commercial,JAPAC,Public Sector,2023-03,False,,organic,organic
13062,ORG-013062,Enterprise,EMEA,Technology,2023-03,False,,organic,organic
13063,ORG-013063,Commercial,APAC,Technology,2023-03,True,2025-08,organic,organic
13064,ORG-013064,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
13065,ORG-013065,Commercial,EMEA,Technology,2023-03,True,2024-05,organic,organic
13066,ORG-013066,Strategic-Global,EMEA,Retail,2023-03,False,,organic,organic
13067,ORG-013067,SMB,EMEA,Retail,2023-03,False,,organic,organic
13068,ORG-013068,SMB,Americas,Retail,2023-03,False,,organic,organic
13069,ORG-013069,Enterprise,Americas,Public Sector,2023-03,False,,organic,organic
13070,ORG-013070,Enterprise,Americas,Public Sector,2023-03,True,2024-11,organic,organic
13071,ORG-013071,SMB,EMEA,Financial Services,2023-03,False,,organic,organic
13072,ORG-013072,SMB,EMEA,Technology,2023-03,False,,organic,organic
13073,ORG-013073,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13074,ORG-013074,SMB,EMEA,Technology,2023-03,False,,organic,organic
13075,ORG-013075,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
13076,ORG-013076,Commercial,EMEA,Telecom,2023-03,False,,organic,organic
13077,ORG-013077,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13078,ORG-013078,Commercial,EMEA,Public Sector,2023-03,False,,organic,organic
13079,ORG-013079,SMB,Americas,Technology,2023-03,False,,organic,organic
13080,ORG-013080,SMB,Americas,Telecom,2023-03,False,,organic,organic
13081,ORG-013081,Commercial,APAC,Telecom,2023-03,False,,organic,organic
13082,ORG-013082,Commercial,EMEA,Healthcare,2023-03,False,,organic,organic
13083,ORG-013083,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
13084,ORG-013084,SMB,EMEA,Manufacturing,2023-03,False,,organic,organic
13085,ORG-013085,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13086,ORG-013086,SMB,JAPAC,Retail,2023-03,False,,organic,organic
13087,ORG-013087,SMB,Americas,Telecom,2023-03,False,,organic,organic
13088,ORG-013088,Commercial,APAC,Energy/Utilities,2023-03,False,,organic,organic
13089,ORG-013089,SMB,Americas,Telecom,2023-03,False,,organic,organic
13090,ORG-013090,Enterprise,Americas,Public Sector,2023-03,False,,organic,organic
13091,ORG-013091,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13092,ORG-013092,Strategic-Global,Americas,Energy/Utilities,2023-03,False,,organic,organic
13093,ORG-013093,Commercial,APAC,Financial Services,2023-03,False,,organic,organic
13094,ORG-013094,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13095,ORG-013095,SMB,APAC,Technology,2023-03,False,,organic,organic
13096,ORG-013096,SMB,EMEA,Public Sector,2023-03,False,,organic,organic
13097,ORG-013097,SMB,Americas,Telecom,2023-03,False,,organic,organic
13098,ORG-013098,Commercial,EMEA,Public Sector,2023-03,False,,organic,organic
13099,ORG-013099,SMB,JAPAC,Manufacturing,2023-03,False,,organic,organic
13100,ORG-013100,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
13101,ORG-013101,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13102,ORG-013102,SMB,Americas,Retail,2023-03,False,,organic,organic
13103,ORG-013103,Commercial,Americas,Energy/Utilities,2023-03,False,,organic,organic
13104,ORG-013104,SMB,JAPAC,Energy/Utilities,2023-03,False,,organic,organic
13105,ORG-013105,SMB,Americas,Energy/Utilities,2023-03,False,,organic,organic
13106,ORG-013106,Commercial,Americas,Financial Services,2023-03,False,,organic,organic
13107,ORG-013107,Enterprise,Americas,Retail,2023-03,False,,organic,organic
13108,ORG-013108,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13109,ORG-013109,SMB,EMEA,Manufacturing,2023-03,False,,organic,organic
13110,ORG-013110,SMB,Americas,Telecom,2023-03,False,,organic,organic
13111,ORG-013111,Enterprise,Americas,Technology,2023-03,False,,organic,organic
13112,ORG-013112,SMB,EMEA,Manufacturing,2023-03,False,,organic,organic
13113,ORG-013113,Commercial,JAPAC,Technology,2023-03,False,,organic,organic
13114,ORG-013114,Commercial,Americas,Financial Services,2023-03,False,,organic,organic
13115,ORG-013115,SMB,Americas,Healthcare,2023-03,False,,organic,organic
13116,ORG-013116,Commercial,Americas,Public Sector,2023-03,False,,organic,organic
13117,ORG-013117,Enterprise,EMEA,Financial Services,2023-03,False,,organic,organic
13118,ORG-013118,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13119,ORG-013119,Commercial,Americas,Healthcare,2023-03,False,,organic,organic
13120,ORG-013120,SMB,EMEA,Manufacturing,2023-03,False,,organic,organic
13121,ORG-013121,Commercial,Americas,Telecom,2023-03,False,,organic,organic
13122,ORG-013122,Commercial,EMEA,Retail,2023-03,False,,organic,organic
13123,ORG-013123,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13124,ORG-013124,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13125,ORG-013125,Commercial,APAC,Public Sector,2023-03,True,2025-08,organic,organic
13126,ORG-013126,SMB,Americas,Manufacturing,2023-03,False,,organic,organic
13127,ORG-013127,SMB,Americas,Financial Services,2023-03,False,,organic,organic
13128,ORG-013128,SMB,Americas,Healthcare,2023-03,False,,organic,organic
13129,ORG-013129,SMB,EMEA,Retail,2023-03,False,,organic,organic
13130,ORG-013130,Enterprise,Americas,Healthcare,2023-03,False,,organic,organic
13131,ORG-013131,SMB,Americas,Technology,2023-03,False,,organic,organic
13132,ORG-013132,SMB,Americas,Retail,2023-03,False,,organic,organic
13133,ORG-013133,Commercial,EMEA,Public Sector,2023-03,True,2024-08,organic,organic
13134,ORG-013134,SMB,Americas,Healthcare,2023-03,False,,organic,organic
13135,ORG-013135,Commercial,APAC,Telecom,2023-03,False,,organic,organic
13136,ORG-013136,Commercial,EMEA,Public Sector,2023-03,False,,organic,organic
13137,ORG-013137,SMB,EMEA,Healthcare,2023-03,False,,organic,organic
13138,ORG-013138,Enterprise,Americas,Financial Services,2023-03,False,,organic,organic
13139,ORG-013139,SMB,Americas,Public Sector,2023-03,False,,organic,organic
13140,ORG-013140,Commercial,EMEA,Telecom,2023-03,False,,organic,organic
13141,ORG-013141,SMB,EMEA,Energy/Utilities,2023-03,False,,organic,organic
13142,ORG-013142,Enterprise,Americas,Financial Services,2023-04,False,,organic,organic
13143,ORG-013143,SMB,Americas,Healthcare,2023-04,False,,organic,organic
13144,ORG-013144,Commercial,EMEA,Manufacturing,2023-04,False,,organic,organic
13145,ORG-013145,SMB,Americas,Public Sector,2023-04,False,,organic,organic
13146,ORG-013146,Commercial,Americas,Public Sector,2023-04,False,,organic,organic
13147,ORG-013147,Enterprise,Americas,Manufacturing,2023-04,False,,organic,organic
13148,ORG-013148,Commercial,APAC,Manufacturing,2023-04,False,,organic,organic
13149,ORG-013149,SMB,Americas,Healthcare,2023-04,False,,organic,organic
13150,ORG-013150,SMB,JAPAC,Technology,2023-04,False,,organic,organic
13151,ORG-013151,Commercial,Americas,Technology,2023-04,False,,organic,organic
13152,ORG-013152,Commercial,Americas,Financial Services,2023-04,False,,organic,organic
13153,ORG-013153,SMB,Americas,Technology,2023-04,False,,organic,organic
13154,ORG-013154,Commercial,APAC,Financial Services,2023-04,False,,organic,organic
13155,ORG-013155,Commercial,Americas,Technology,2023-04,False,,organic,organic
